data_id,treat,age,education,married,nodegree,black,hispanic,white,re75,re78
PSID,0.0,41.0,13.0,1.0,0.0,0.0,0.0,1,48338.71,38420.89
PSID,0.0,39.0,17.0,1.0,0.0,0.0,0.0,1,48338.71,51720.43
PSID,0.0,48.0,16.0,1.0,0.0,0.0,0.0,1,50129.03,48764.977
PSID,0.0,39.0,17.0,1.0,0.0,0.0,0.0,1,50129.03,44331.797
PSID,0.0,45.0,12.0,1.0,0.0,0.0,0.0,1,50487.098,46548.387
PSID,0.0,26.0,16.0,1.0,0.0,0.0,0.0,1,53709.676,45809.523
PSID,0.0,34.0,16.0,1.0,0.0,0.0,0.0,1,62661.29,54675.883
PSID,0.0,47.0,16.0,1.0,0.0,0.0,0.0,1,62741.855,65019.97
PSID,0.0,55.0,16.0,1.0,0.0,0.0,0.0,1,71612.91,35110.78
PSID,0.0,37.0,16.0,1.0,0.0,0.0,0.0,1,41177.418,39898.617
PSID,0.0,43.0,17.0,1.0,0.0,0.0,0.0,1,48338.71,51424.887
PSID,0.0,43.0,16.0,1.0,0.0,0.0,0.0,1,50129.03,52969.11
PSID,0.0,33.0,17.0,1.0,0.0,0.0,0.0,1,39387.098,46105.07
PSID,0.0,29.0,17.0,1.0,0.0,1.0,0.0,0,41177.418,39603.07
PSID,0.0,36.0,14.0,1.0,0.0,0.0,0.0,1,42967.742,44331.797
PSID,0.0,37.0,17.0,1.0,0.0,0.0,0.0,1,44758.066,50242.703
PSID,0.0,44.0,12.0,1.0,0.0,0.0,0.0,1,44758.066,41376.344
PSID,0.0,42.0,17.0,0.0,0.0,0.0,0.0,1,50129.03,48764.977
PSID,0.0,47.0,16.0,1.0,0.0,0.0,0.0,1,53709.676,54675.883
PSID,0.0,38.0,13.0,1.0,0.0,0.0,0.0,1,73403.23,25121.352
PSID,0.0,28.0,16.0,1.0,0.0,0.0,0.0,1,48875.805,56153.61
PSID,0.0,44.0,17.0,1.0,0.0,0.0,0.0,1,56753.227,53198.156
PSID,0.0,32.0,16.0,1.0,0.0,0.0,0.0,1,48338.71,0.0
PSID,0.0,47.0,17.0,1.0,0.0,0.0,0.0,1,49233.87,54675.883
PSID,0.0,28.0,16.0,1.0,0.0,0.0,0.0,1,59080.645,36943.164
PSID,0.0,45.0,15.0,1.0,0.0,0.0,0.0,1,51919.355,45809.523
PSID,0.0,52.0,16.0,1.0,0.0,0.0,0.0,1,53709.676,63837.79
PSID,0.0,32.0,12.0,1.0,0.0,0.0,0.0,1,39387.098,40878.35
PSID,0.0,33.0,17.0,1.0,0.0,0.0,0.0,1,46548.387,76841.78
PSID,0.0,41.0,17.0,1.0,0.0,0.0,0.0,1,52993.547,50242.703
PSID,0.0,42.0,16.0,1.0,0.0,0.0,0.0,1,53709.676,53641.477
PSID,0.0,48.0,16.0,1.0,0.0,0.0,0.0,1,53709.676,73886.33
PSID,0.0,48.0,16.0,1.0,0.0,0.0,0.0,1,53709.676,73886.33
PSID,0.0,46.0,12.0,1.0,0.0,0.0,0.0,1,48338.71,73886.33
PSID,0.0,48.0,14.0,1.0,0.0,0.0,0.0,1,57290.324,57631.336
PSID,0.0,47.0,14.0,1.0,0.0,0.0,0.0,1,26854.84,32509.984
PSID,0.0,36.0,17.0,1.0,0.0,0.0,0.0,1,46548.387,56153.61
PSID,0.0,38.0,16.0,1.0,0.0,0.0,0.0,1,50129.03,38420.89
PSID,0.0,48.0,17.0,1.0,0.0,1.0,0.0,0,51842.37,59109.062
PSID,0.0,44.0,17.0,1.0,0.0,0.0,0.0,1,53709.676,53198.156
PSID,0.0,38.0,16.0,1.0,0.0,0.0,0.0,1,53709.676,41376.344
PSID,0.0,39.0,14.0,1.0,0.0,0.0,0.0,1,57290.324,74625.195
PSID,0.0,41.0,17.0,1.0,0.0,0.0,0.0,1,59438.71,82752.69
PSID,0.0,47.0,16.0,1.0,0.0,0.0,0.0,1,60870.97,78319.51
PSID,0.0,47.0,16.0,1.0,0.0,0.0,0.0,1,60870.97,78319.51
PSID,0.0,46.0,16.0,1.0,0.0,0.0,0.0,1,57290.324,63542.242
PSID,0.0,30.0,13.0,1.0,0.0,0.0,0.0,1,75193.55,70930.875
PSID,0.0,52.0,17.0,1.0,0.0,0.0,0.0,1,60870.97,59109.062
PSID,0.0,40.0,16.0,1.0,0.0,0.0,0.0,1,57290.324,66497.695
PSID,0.0,51.0,12.0,0.0,0.0,0.0,0.0,1,62661.29,71669.74
PSID,0.0,47.0,17.0,1.0,0.0,0.0,0.0,1,38670.97,0.0
PSID,0.0,53.0,16.0,1.0,0.0,0.0,0.0,1,39387.098,67236.56
PSID,0.0,48.0,16.0,1.0,0.0,0.0,0.0,1,59080.645,62064.516
PSID,0.0,28.0,15.0,1.0,0.0,0.0,0.0,1,62661.29,66497.695
PSID,0.0,42.0,17.0,1.0,0.0,0.0,0.0,1,64451.613,62064.516
PSID,0.0,47.0,16.0,1.0,0.0,0.0,0.0,1,71612.91,73886.33
PSID,0.0,50.0,14.0,1.0,0.0,0.0,0.0,1,29540.322,51720.43
PSID,0.0,49.0,12.0,1.0,0.0,0.0,0.0,1,71433.87,0.0
PSID,0.0,48.0,15.0,1.0,0.0,0.0,0.0,1,71612.91,85708.14
PSID,0.0,51.0,17.0,1.0,0.0,0.0,0.0,1,0.0,0.0
PSID,0.0,32.0,17.0,1.0,0.0,0.0,0.0,1,64451.613,99007.68
PSID,0.0,47.0,16.0,1.0,0.0,0.0,0.0,1,78774.195,97677.73
PSID,0.0,37.0,17.0,1.0,0.0,0.0,0.0,1,85040.32,110829.49
PSID,0.0,55.0,17.0,1.0,0.0,0.0,0.0,1,98467.74,88663.59
PSID,0.0,49.0,16.0,1.0,0.0,0.0,0.0,1,98467.74,73886.33
PSID,0.0,50.0,16.0,1.0,0.0,0.0,0.0,1,34016.13,33987.71
PSID,0.0,28.0,16.0,1.0,0.0,0.0,0.0,1,89516.13,70930.875
PSID,0.0,42.0,16.0,1.0,0.0,0.0,0.0,1,93096.77,100485.41
PSID,0.0,45.0,12.0,1.0,0.0,0.0,0.0,1,156653.23,88663.59
PSID,0.0,54.0,3.0,0.0,1.0,1.0,0.0,0,0.0,221.659
PSID,0.0,54.0,3.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,54.0,3.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,54.0,3.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,53.0,4.0,0.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,51.0,4.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,51.0,5.0,0.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,46.0,6.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,53.0,6.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,41.0,6.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,45.0,7.0,1.0,1.0,1.0,0.0,0,0.0,11821.813
PSID,0.0,53.0,7.0,0.0,1.0,0.0,1.0,0,0.0,0.0
PSID,0.0,47.0,8.0,0.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,55.0,8.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,55.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,53.0,8.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,41.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,45.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,45.0,9.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,46.0,9.0,1.0,1.0,0.0,1.0,0,0.0,0.0
PSID,0.0,48.0,9.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,46.0,9.0,1.0,1.0,0.0,1.0,0,0.0,0.0
PSID,0.0,45.0,9.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,54.0,9.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,23.0,9.0,0.0,1.0,1.0,0.0,0,0.0,218.70354
PSID,0.0,40.0,10.0,1.0,1.0,0.0,1.0,0,0.0,0.0
PSID,0.0,54.0,10.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,54.0,10.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,25.0,11.0,0.0,1.0,1.0,0.0,0,0.0,3694.3164
PSID,0.0,41.0,11.0,1.0,1.0,0.0,0.0,1,0.0,14481.72
PSID,0.0,23.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,23.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,52.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,45.0,9.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,40.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,37.0,10.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,48.0,11.0,1.0,1.0,0.0,0.0,1,0.0,11821.813
PSID,0.0,36.0,9.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,40.0,7.0,1.0,1.0,0.0,0.0,1,0.0,8866.359
PSID,0.0,40.0,7.0,1.0,1.0,0.0,0.0,1,0.0,8866.359
PSID,0.0,38.0,11.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,53.0,7.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,52.0,10.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,52.0,7.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,43.0,9.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,54.0,4.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,46.0,6.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,40.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,53.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,50.0,11.0,1.0,1.0,0.0,0.0,1,0.0,10344.086
PSID,0.0,33.0,11.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,33.0,11.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,52.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,49.0,4.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,50.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,41.0,8.0,1.0,1.0,0.0,0.0,1,0.0,7093.0874
PSID,0.0,53.0,9.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,48.0,11.0,0.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,31.0,9.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,42.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,54.0,10.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,50.0,10.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,48.0,6.0,1.0,1.0,0.0,1.0,0,0.0,0.0
PSID,0.0,22.0,9.0,1.0,1.0,0.0,0.0,1,0.0,16846.082
PSID,0.0,41.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,41.0,8.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,45.0,9.0,1.0,1.0,0.0,0.0,1,313.30646,4063.748
PSID,0.0,21.0,8.0,0.0,1.0,1.0,0.0,0,895.1613,2305.2534
PSID,0.0,46.0,8.0,1.0,1.0,0.0,0.0,1,8951.613,0.0
PSID,0.0,46.0,8.0,1.0,1.0,0.0,0.0,1,8951.613,0.0
PSID,0.0,21.0,11.0,0.0,1.0,1.0,0.0,0,9846.774,5615.361
PSID,0.0,53.0,8.0,1.0,1.0,0.0,0.0,1,14322.581,0.0
PSID,0.0,53.0,6.0,1.0,1.0,0.0,0.0,1,17187.098,45809.523
PSID,0.0,34.0,11.0,1.0,1.0,0.0,0.0,1,19693.549,14777.266
PSID,0.0,49.0,9.0,1.0,1.0,0.0,0.0,1,21483.871,69453.15
PSID,0.0,28.0,11.0,1.0,1.0,0.0,0.0,1,62661.29,118218.13
PSID,0.0,43.0,3.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,52.0,6.0,1.0,1.0,1.0,0.0,0,1246.0645,1477.7266
PSID,0.0,54.0,8.0,1.0,1.0,0.0,0.0,1,537.09674,295.54532
PSID,0.0,52.0,7.0,0.0,1.0,1.0,0.0,0,5012.9033,0.0
PSID,0.0,29.0,11.0,1.0,1.0,1.0,0.0,0,0.0,23643.625
PSID,0.0,37.0,9.0,0.0,1.0,0.0,0.0,1,3544.8386,1152.6267
PSID,0.0,38.0,2.0,0.0,1.0,0.0,0.0,1,6266.129,2955.4531
PSID,0.0,20.0,10.0,0.0,1.0,0.0,0.0,1,3523.3547,9309.678
PSID,0.0,31.0,6.0,0.0,1.0,1.0,0.0,0,555.0,16059.932
PSID,0.0,23.0,10.0,0.0,1.0,1.0,0.0,0,5370.968,0.0
PSID,0.0,19.0,11.0,0.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,20.0,11.0,1.0,1.0,0.0,0.0,1,3222.5806,2955.4531
PSID,0.0,35.0,9.0,0.0,1.0,1.0,0.0,0,5370.968,5910.9062
PSID,0.0,21.0,10.0,0.0,1.0,1.0,0.0,0,8145.968,8275.269
PSID,0.0,41.0,8.0,1.0,1.0,1.0,0.0,0,8378.71,7388.633
PSID,0.0,41.0,8.0,1.0,1.0,1.0,0.0,0,8378.71,7388.633
PSID,0.0,42.0,8.0,1.0,1.0,0.0,0.0,1,0.0,8866.359
PSID,0.0,42.0,8.0,1.0,1.0,0.0,0.0,1,0.0,8866.359
PSID,0.0,20.0,8.0,0.0,1.0,1.0,0.0,0,3652.258,1018.1536
PSID,0.0,30.0,9.0,0.0,1.0,1.0,0.0,0,162.91936,16809.14
PSID,0.0,29.0,10.0,0.0,1.0,1.0,0.0,0,2685.484,0.0
PSID,0.0,22.0,11.0,0.0,1.0,1.0,0.0,0,0.0,879.2473
PSID,0.0,25.0,10.0,0.0,1.0,1.0,0.0,0,5370.968,11437.604
PSID,0.0,20.0,8.0,0.0,1.0,1.0,0.0,0,1838.6613,1226.5131
PSID,0.0,55.0,7.0,0.0,1.0,0.0,0.0,1,8342.903,0.0
PSID,0.0,20.0,10.0,0.0,1.0,0.0,0.0,1,8951.613,10344.086
PSID,0.0,40.0,4.0,0.0,1.0,1.0,0.0,0,1933.5483,1034.4086
PSID,0.0,52.0,0.0,1.0,1.0,0.0,0.0,1,0.0,295.54532
PSID,0.0,22.0,9.0,0.0,1.0,1.0,0.0,0,4345.113,13299.539
PSID,0.0,24.0,10.0,0.0,1.0,1.0,0.0,0,3902.9033,7447.7417
PSID,0.0,19.0,11.0,0.0,1.0,0.0,0.0,1,12532.258,14777.266
PSID,0.0,51.0,7.0,1.0,1.0,0.0,0.0,1,8951.613,0.0
PSID,0.0,19.0,6.0,0.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,50.0,10.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,23.0,11.0,0.0,1.0,0.0,1.0,0,2685.484,8127.496
PSID,0.0,38.0,3.0,1.0,1.0,1.0,0.0,0,5729.032,17732.719
PSID,0.0,38.0,3.0,1.0,1.0,1.0,0.0,0,5729.032,17732.719
PSID,0.0,20.0,11.0,0.0,1.0,0.0,0.0,1,9846.774,13299.539
PSID,0.0,43.0,10.0,1.0,1.0,1.0,0.0,0,2148.3872,0.0
PSID,0.0,30.0,6.0,1.0,1.0,1.0,0.0,0,3401.6128,4433.1797
PSID,0.0,35.0,10.0,1.0,1.0,1.0,0.0,0,3795.484,7802.3965
PSID,0.0,35.0,10.0,1.0,1.0,1.0,0.0,0,3795.484,7802.3965
PSID,0.0,35.0,10.0,1.0,1.0,1.0,0.0,0,3795.484,7802.3965
PSID,0.0,40.0,10.0,1.0,1.0,0.0,0.0,1,4833.871,7248.249
PSID,0.0,44.0,11.0,1.0,1.0,1.0,0.0,0,5370.968,2955.4531
PSID,0.0,23.0,10.0,0.0,1.0,1.0,0.0,0,7161.2905,6649.7695
PSID,0.0,41.0,8.0,1.0,1.0,1.0,0.0,0,11171.613,5910.9062
PSID,0.0,39.0,5.0,1.0,1.0,1.0,0.0,0,13427.419,14629.493
PSID,0.0,39.0,5.0,1.0,1.0,1.0,0.0,0,13427.419,14629.493
PSID,0.0,39.0,5.0,1.0,1.0,1.0,0.0,0,13427.419,14629.493
PSID,0.0,25.0,11.0,0.0,1.0,1.0,0.0,0,11637.097,0.0
PSID,0.0,19.0,11.0,0.0,1.0,0.0,0.0,1,4654.839,8570.814
PSID,0.0,23.0,6.0,1.0,1.0,0.0,0.0,1,7161.2905,8127.496
PSID,0.0,38.0,9.0,1.0,1.0,1.0,0.0,0,7941.871,11245.499
PSID,0.0,50.0,9.0,1.0,1.0,1.0,0.0,0,7469.2256,6383.779
PSID,0.0,18.0,11.0,0.0,1.0,0.0,0.0,1,32270.564,2364.3625
PSID,0.0,22.0,11.0,1.0,1.0,1.0,0.0,0,6187.355,14570.384
PSID,0.0,19.0,10.0,0.0,1.0,1.0,0.0,0,3437.4194,2364.3625
PSID,0.0,25.0,10.0,1.0,1.0,1.0,0.0,0,4282.4517,4947.4287
PSID,0.0,47.0,6.0,1.0,1.0,1.0,0.0,0,4296.7744,13481.3
PSID,0.0,47.0,4.0,1.0,1.0,0.0,0.0,1,8593.549,24641.092
PSID,0.0,51.0,7.0,1.0,1.0,0.0,0.0,1,8951.613,11082.949
PSID,0.0,19.0,9.0,1.0,1.0,0.0,0.0,1,6087.0967,10639.631
PSID,0.0,24.0,8.0,1.0,1.0,1.0,0.0,0,5370.968,8127.496
PSID,0.0,19.0,10.0,0.0,1.0,0.0,0.0,1,4296.7744,14777.266
PSID,0.0,44.0,11.0,0.0,1.0,1.0,0.0,0,6266.129,0.0
PSID,0.0,52.0,8.0,1.0,1.0,0.0,0.0,1,0.0,6797.542
PSID,0.0,20.0,9.0,1.0,1.0,0.0,0.0,1,8951.613,13299.539
PSID,0.0,24.0,11.0,1.0,1.0,1.0,0.0,0,0.0,1329.9539
PSID,0.0,19.0,11.0,1.0,1.0,1.0,0.0,0,7590.968,11348.94
PSID,0.0,22.0,11.0,0.0,1.0,1.0,0.0,0,13427.419,8866.359
PSID,0.0,30.0,6.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,50.0,10.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,20.0,8.0,0.0,1.0,0.0,0.0,1,3584.2258,7240.8604
PSID,0.0,26.0,8.0,1.0,1.0,1.0,0.0,0,4296.7744,7093.0874
PSID,0.0,46.0,6.0,0.0,1.0,1.0,0.0,0,9678.484,7873.327
PSID,0.0,38.0,10.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,25.0,8.0,1.0,1.0,0.0,0.0,1,0.0,8866.359
PSID,0.0,24.0,9.0,0.0,1.0,1.0,0.0,0,5370.968,13299.539
PSID,0.0,55.0,3.0,1.0,1.0,1.0,0.0,0,5370.968,4137.6343
PSID,0.0,40.0,5.0,1.0,1.0,1.0,0.0,0,5370.968,22165.898
PSID,0.0,25.0,9.0,1.0,1.0,1.0,0.0,0,6266.129,12560.676
PSID,0.0,43.0,7.0,1.0,1.0,1.0,0.0,0,6815.7583,295.54532
PSID,0.0,18.0,11.0,0.0,1.0,1.0,0.0,0,6932.129,9457.45
PSID,0.0,28.0,7.0,1.0,1.0,1.0,0.0,0,8142.387,1477.7266
PSID,0.0,52.0,4.0,1.0,1.0,1.0,0.0,0,11637.097,22165.898
PSID,0.0,22.0,8.0,1.0,1.0,1.0,0.0,0,12030.968,857.0814
PSID,0.0,34.0,7.0,1.0,1.0,1.0,0.0,0,12532.258,14777.266
PSID,0.0,25.0,9.0,0.0,1.0,0.0,0.0,1,13427.419,12117.358
PSID,0.0,43.0,10.0,1.0,1.0,0.0,0.0,1,17903.227,20688.172
PSID,0.0,31.0,9.0,1.0,1.0,1.0,0.0,0,5621.613,10196.313
PSID,0.0,27.0,8.0,0.0,1.0,1.0,0.0,0,6624.1934,7388.633
PSID,0.0,22.0,11.0,1.0,1.0,0.0,0.0,1,5818.5483,2216.5898
PSID,0.0,32.0,11.0,1.0,1.0,1.0,0.0,0,0.0,930.9677
PSID,0.0,49.0,5.0,0.0,1.0,1.0,0.0,0,5729.032,12560.676
PSID,0.0,55.0,8.0,1.0,1.0,0.0,0.0,1,3820.5483,4255.8525
PSID,0.0,20.0,11.0,1.0,1.0,0.0,0.0,1,5370.968,1182.1813
PSID,0.0,33.0,8.0,1.0,1.0,1.0,0.0,0,8579.226,9169.293
PSID,0.0,22.0,11.0,1.0,1.0,0.0,0.0,1,1790.3226,7388.633
PSID,0.0,26.0,8.0,1.0,1.0,1.0,0.0,0,3580.6453,1994.9309
PSID,0.0,20.0,10.0,1.0,1.0,1.0,0.0,0,6831.871,9457.45
PSID,0.0,45.0,2.0,1.0,1.0,0.0,1.0,0,7161.2905,4433.1797
PSID,0.0,45.0,8.0,1.0,1.0,1.0,0.0,0,9537.049,9408.686
PSID,0.0,33.0,11.0,1.0,1.0,1.0,0.0,0,11637.097,0.0
PSID,0.0,41.0,3.0,1.0,1.0,1.0,0.0,0,3222.5806,9497.349
PSID,0.0,25.0,7.0,1.0,1.0,1.0,0.0,0,10741.935,8866.359
PSID,0.0,35.0,11.0,1.0,1.0,1.0,0.0,0,8557.742,7388.633
PSID,0.0,35.0,11.0,1.0,1.0,1.0,0.0,0,8557.742,7388.633
PSID,0.0,29.0,10.0,1.0,1.0,0.0,0.0,1,0.0,0.0
PSID,0.0,41.0,4.0,0.0,1.0,1.0,0.0,0,5370.968,5910.9062
PSID,0.0,36.0,6.0,0.0,1.0,1.0,0.0,0,7447.7417,4433.1797
PSID,0.0,52.0,5.0,1.0,1.0,1.0,0.0,0,4296.7744,2216.5898
PSID,0.0,52.0,5.0,1.0,1.0,1.0,0.0,0,4296.7744,2216.5898
PSID,0.0,41.0,10.0,1.0,1.0,0.0,1.0,0,9134.226,11821.813
PSID,0.0,29.0,10.0,1.0,1.0,1.0,0.0,0,8122.6934,5910.9062
PSID,0.0,42.0,10.0,0.0,1.0,1.0,0.0,0,1718.7097,0.0
PSID,0.0,22.0,11.0,1.0,1.0,1.0,0.0,0,5012.9033,3694.3164
PSID,0.0,27.0,11.0,1.0,1.0,1.0,0.0,0,5370.968,7388.633
PSID,0.0,42.0,5.0,1.0,1.0,1.0,0.0,0,7161.2905,14777.266
PSID,0.0,42.0,5.0,1.0,1.0,1.0,0.0,0,7161.2905,14777.266
PSID,0.0,49.0,5.0,1.0,1.0,0.0,0.0,1,8056.4517,11821.813
PSID,0.0,28.0,9.0,1.0,1.0,1.0,0.0,0,8235.484,8718.587
PSID,0.0,45.0,9.0,1.0,1.0,1.0,0.0,0,8951.613,8866.359
PSID,0.0,45.0,6.0,1.0,1.0,1.0,0.0,0,8951.613,9605.223
PSID,0.0,39.0,8.0,1.0,1.0,0.0,0.0,1,9846.774,0.0
PSID,0.0,34.0,9.0,1.0,1.0,1.0,0.0,0,11211.0,12037.561
PSID,0.0,22.0,11.0,1.0,1.0,0.0,0.0,1,13964.516,15072.811
PSID,0.0,32.0,10.0,1.0,1.0,0.0,0.0,1,16112.903,11082.949
PSID,0.0,49.0,5.0,1.0,1.0,1.0,0.0,0,7698.387,11993.229
PSID,0.0,27.0,7.0,1.0,1.0,1.0,0.0,0,7161.2905,5910.9062
PSID,0.0,21.0,11.0,1.0,1.0,1.0,0.0,0,4848.1934,8570.814
PSID,0.0,40.0,11.0,1.0,1.0,0.0,0.0,1,0.0,1477.7266
PSID,0.0,26.0,8.0,1.0,1.0,0.0,0.0,1,7447.7417,9900.768
PSID,0.0,33.0,10.0,1.0,1.0,0.0,0.0,1,2619.242,0.0
PSID,0.0,54.0,6.0,1.0,1.0,1.0,0.0,0,0.0,0.0
PSID,0.0,40.0,9.0,1.0,1.0,1.0,0.0,0,6572.2744,8866.359
PSID,0.0,27.0,8.0,1.0,1.0,0.0,0.0,1,7698.387,15072.811
PSID,0.0,41.0,5.0,1.0,1.0,1.0,0.0,0,10741.935,8689.032
PSID,0.0,29.0,10.0,1.0,1.0,1.0,0.0,0,8325.0,23643.625
PSID,0.0,29.0,10.0,1.0,1.0,1.0,0.0,0,10892.323,51.72043
PSID,0.0,26.0,10.0,1.0,1.0,1.0,0.0,0,0.0,7388.633
PSID,0.0,25.0,10.0,1.0,1.0,0.0,1.0,0,8056.4517,13299.539
PSID,0.0,40.0,8.0,1.0,1.0,1.0,0.0,0,8056.4517,7184.7065
PSID,0.0,40.0,7.0,1.0,1.0,1.0,0.0,0,8951.613,11821.813
PSID,0.0,49.0,7.0,0.0,1.0,1.0,0.0,0,11270.081,8969.801
PSID,0.0,46.0,9.0,1.0,1.0,0.0,0.0,1,14322.581,13299.539
PSID,0.0,50.0,8.0,1.0,1.0,1.0,0.0,0,9846.774,9102.796
PSID,0.0,24.0,8.0,1.0,1.0,1.0,0.0,0,13033.548,16254.992
PSID,0.0,23.0,9.0,1.0,1.0,0.0,0.0,1,0.0,14777.266
PSID,0.0,24.0,10.0,1.0,1.0,1.0,0.0,0,6624.1934,8955.023
PSID,0.0,20.0,10.0,1.0,1.0,0.0,1.0,0,8951.613,16254.992
PSID,0.0,30.0,11.0,1.0,1.0,1.0,0.0,0,8808.387,17881.969
PSID,0.0,47.0,4.0,1.0,1.0,0.0,0.0,1,20884.113,20512.322
PSID,0.0,26.0,10.0,1.0,1.0,1.0,0.0,0,4923.387,17732.719
PSID,0.0,50.0,5.0,1.0,1.0,1.0,0.0,0,10136.806,9266.823
PSID,0.0,49.0,11.0,1.0,1.0,0.0,0.0,1,11637.097,9457.45
PSID,0.0,27.0,10.0,1.0,1.0,0.0,0.0,1,11812.548,11821.813
PSID,0.0,28.0,8.0,1.0,1.0,0.0,0.0,1,14322.581,12560.676
PSID,0.0,22.0,10.0,1.0,1.0,1.0,0.0,0,9023.226,13299.539
PSID,0.0,40.0,7.0,1.0,1.0,1.0,0.0,0,8674.113,9221.014
PSID,0.0,52.0,5.0,1.0,1.0,1.0,0.0,0,1074.1935,0.0
PSID,0.0,34.0,10.0,1.0,1.0,0.0,0.0,1,2327.4194,26599.078
PSID,0.0,38.0,7.0,1.0,1.0,0.0,0.0,1,5370.968,11821.813
PSID,0.0,49.0,5.0,1.0,1.0,1.0,0.0,0,5370.968,0.0
PSID,0.0,20.0,10.0,1.0,1.0,1.0,0.0,0,5370.968,7388.633
PSID,0.0,44.0,5.0,1.0,1.0,1.0,0.0,0,8951.613,8866.359
PSID,0.0,34.0,9.0,1.0,1.0,1.0,0.0,0,8951.613,10344.086
PSID,0.0,46.0,9.0,0.0,1.0,1.0,0.0,0,9309.678,8866.359
PSID,0.0,47.0,4.0,0.0,1.0,1.0,0.0,0,10741.935,5910.9062
PSID,0.0,24.0,11.0,1.0,1.0,1.0,0.0,0,10741.935,13299.539
PSID,0.0,39.0,5.0,1.0,1.0,1.0,0.0,0,10741.935,19210.445
PSID,0.0,32.0,11.0,0.0,1.0,1.0,0.0,0,14322.581,886.6359
PSID,0.0,43.0,11.0,1.0,1.0,0.0,0.0,1,21483.871,22165.898
PSID,0.0,24.0,11.0,1.0,1.0,0.0,0.0,1,24885.484,25121.352
